userid,cms_segid,cms_group_id,final_gender_code,age_level,pvalue_level,shopping_level,occupation,new_user_class_level 
619734,17,3,2,3,1.0,3,0,3.0
619760,7,2,2,2,1.0,3,0,2.0
619787,19,3,2,3,2.0,3,0,2.0
622035,7,2,2,2,2.0,3,0,2.0
623689,57,8,1,2,1.0,3,0,3.0
628539,2,1,2,1,2.0,3,0,4.0
629929,2,1,2,1,1.0,3,0,3.0
631007,51,7,1,1,1.0,3,0,2.0
632594,54,8,1,2,2.0,3,1,3.0
633287,2,1,2,1,1.0,3,0,3.0
634005,33,4,2,4,2.0,3,0,2.0
634007,82,10,1,4,2.0,3,0,1.0
636524,34,4,2,4,3.0,3,0,3.0
637912,2,1,2,1,2.0,3,0,3.0
638191,66,9,1,3,2.0,3,0,2.0
638588,8,2,2,2,1.0,3,0,4.0
638620,7,2,2,2,1.0,3,0,1.0
639953,57,8,1,2,1.0,3,0,3.0
640550,57,8,1,2,2.0,3,0,3.0
643897,45,5,2,5,2.0,3,0,3.0
645136,57,8,1,2,2.0,3,0,3.0
648373,54,8,1,2,2.0,3,1,4.0
649309,34,4,2,4,2.0,3,0,4.0
651515,16,3,2,3,1.0,3,1,2.0
651557,7,2,2,2,2.0,3,0,2.0
651759,45,5,2,5,3.0,3,0,3.0
652454,7,2,2,2,2.0,3,0,1.0
652653,8,2,2,2,1.0,3,0,3.0
658735,19,3,2,3,2.0,3,0,2.0
662137,15,3,2,3,1.0,3,0,1.0
662970,5,2,2,2,1.0,3,1,2.0
663419,67,9,1,3,2.0,3,0,3.0
663559,20,3,2,3,2.0,3,0,4.0
663945,37,5,2,5,1.0,2,0,2.0
664220,19,3,2,3,2.0,3,0,2.0
666838,5,2,2,2,1.0,3,1,4.0
667123,84,11,1,5,1.0,2,0,2.0
667569,66,9,1,3,2.0,3,0,2.0
668116,17,3,2,3,1.0,3,0,4.0
668683,81,10,1,4,2.0,3,0,3.0
672688,46,5,2,5,3.0,3,0,2.0
673001,49,6,2,6,3.0,3,0,3.0
673967,92,11,1,5,2.0,3,0,4.0
675725,34,4,2,4,2.0,3,0,3.0
676393,8,2,2,2,2.0,3,0,3.0
676918,33,4,2,4,2.0,3,0,2.0
678047,89,11,1,5,1.0,3,0,3.0
678151,92,11,1,5,3.0,3,0,4.0
678601,5,2,2,2,1.0,3,1,3.0
679306,15,3,2,3,1.0,3,0,1.0
681083,56,8,1,2,1.0,3,0,2.0
681961,15,3,2,3,1.0,3,0,1.0
682589,20,3,2,3,2.0,3,0,3.0
682650,8,2,2,2,2.0,3,0,3.0
684325,83,11,1,5,2.0,1,0,4.0
685637,31,4,2,4,1.0,3,0,3.0
686337,49,6,2,6,1.0,3,0,1.0
688082,19,3,2,3,2.0,3,0,2.0
688534,89,11,1,5,1.0,3,0,4.0
688782,45,5,2,5,2.0,3,0,3.0
689501,96,12,1,6,2.0,3,0,1.0
692490,66,9,1,3,2.0,3,0,1.0
693244,89,11,1,5,1.0,3,0,3.0
696433,49,6,2,6,2.0,3,0,2.0
696746,51,7,1,1,2.0,3,0,1.0
698897,68,9,1,3,3.0,3,0,2.0
699291,46,5,2,5,3.0,3,0,1.0
700013,18,3,2,3,2.0,3,1,1.0
701532,19,3,2,3,2.0,3,0,2.0
702209,46,5,2,5,3.0,3,0,2.0
705080,44,5,2,5,2.0,3,0,2.0
707580,56,8,1,2,2.0,3,0,2.0
707585,49,6,2,6,2.0,3,0,3.0
708660,20,3,2,3,2.0,3,0,3.0
710661,81,10,1,4,3.0,3,0,3.0
711160,66,9,1,3,2.0,3,0,2.0
712011,33,4,2,4,2.0,3,0,2.0
712869,46,5,2,5,3.0,3,0,2.0
715261,30,4,2,4,1.0,3,0,2.0
716459,67,9,1,3,2.0,3,0,3.0
716767,20,3,2,3,2.0,3,0,3.0
716788,8,2,2,2,2.0,3,0,3.0
717847,21,3,2,3,2.0,3,0,2.0
718875,67,9,1,3,2.0,3,0,3.0
719741,33,4,2,4,2.0,3,0,2.0
720213,57,8,1,2,1.0,3,0,4.0
720295,7,2,2,2,2.0,3,0,1.0
722019,44,5,2,5,2.0,3,0,2.0
724450,7,2,2,2,2.0,3,0,2.0
725569,5,2,2,2,3.0,3,1,1.0
726529,93,11,1,5,2.0,3,0,2.0
726538,46,5,2,5,3.0,3,0,2.0
727390,49,6,2,6,2.0,3,0,2.0
728220,54,8,1,2,2.0,3,1,3.0
729257,33,4,2,4,2.0,3,0,2.0
729376,8,2,2,2,1.0,3,0,3.0
731200,33,4,2,4,2.0,3,0,2.0
732676,57,8,1,2,2.0,3,0,4.0
736255,57,8,1,2,2.0,3,0,3.0
736402,61,9,1,3,1.0,2,0,4.0
737274,34,4,2,4,3.0,3,0,3.0
737613,80,10,1,4,2.0,3,0,2.0
738593,56,8,1,2,2.0,3,0,2.0
739271,45,5,2,5,2.0,3,0,3.0
739562,82,10,1,4,2.0,3,0,2.0
740658,34,4,2,4,2.0,3,0,3.0
741730,20,3,2,3,2.0,3,0,3.0
743472,49,6,2,6,2.0,3,0,3.0
744617,57,8,1,2,2.0,3,0,4.0
746279,45,5,2,5,2.0,3,0,3.0
746930,7,2,2,2,2.0,3,0,2.0
746989,66,9,1,3,2.0,3,0,1.0
747889,19,3,2,3,2.0,3,0,2.0
748266,57,8,1,2,2.0,3,0,3.0
748471,32,4,2,4,2.0,3,0,1.0
748619,7,2,2,2,2.0,3,0,2.0
748700,5,2,2,2,1.0,3,1,2.0
750242,8,2,2,2,2.0,3,0,4.0
750942,32,4,2,4,2.0,3,0,1.0
751586,67,9,1,3,2.0,3,0,4.0
752436,64,9,1,3,1.0,3,1,2.0
752715,19,3,2,3,2.0,3,0,2.0
756126,33,4,2,4,2.0,3,0,2.0
756783,7,2,2,2,1.0,3,0,2.0
757093,7,2,2,2,2.0,3,0,2.0
758333,82,10,1,4,3.0,3,0,1.0
759143,33,4,2,4,2.0,3,0,2.0
759826,19,3,2,3,2.0,3,0,2.0
762436,49,6,2,6,3.0,3,0,2.0
765635,21,3,2,3,3.0,3,0,2.0
765805,33,4,2,4,2.0,3,0,2.0
766475,19,3,2,3,2.0,3,0,2.0
769227,65,9,1,3,1.0,3,0,4.0
771214,93,11,1,5,3.0,3,0,2.0
771931,30,4,2,4,1.0,3,0,1.0
773850,34,4,2,4,2.0,3,0,3.0
774481,43,5,2,5,2.0,3,0,1.0
775447,6,2,2,2,2.0,1,0,3.0
776637,8,2,2,2,2.0,3,0,3.0
778326,92,11,1,5,2.0,3,0,3.0
780110,35,4,2,4,3.0,3,0,2.0
780124,43,5,2,5,2.0,3,0,1.0
780135,30,4,2,4,1.0,3,0,1.0
783989,20,3,2,3,2.0,3,0,3.0
784476,80,10,1,4,2.0,3,0,2.0
785486,19,3,2,3,2.0,3,0,2.0
786110,45,5,2,5,2.0,3,0,4.0
786139,66,9,1,3,2.0,3,0,2.0
789481,41,5,2,5,1.0,3,0,2.0
793778,8,2,2,2,2.0,3,0,3.0
795194,88,11,1,5,1.0,3,0,1.0
795201,34,4,2,4,2.0,3,0,3.0
795552,20,3,2,3,2.0,3,0,3.0
795656,19,3,2,3,2.0,3,0,2.0
798795,20,3,2,3,2.0,3,0,4.0
799013,5,2,2,2,1.0,3,1,2.0
800181,30,4,2,4,1.0,3,0,2.0
801182,33,4,2,4,2.0,3,0,2.0
801487,35,4,2,4,3.0,3,0,2.0
801751,91,11,1,5,2.0,3,0,2.0
801832,33,4,2,4,2.0,3,0,2.0
801935,15,3,2,3,1.0,3,0,1.0
802989,19,3,2,3,2.0,3,0,2.0
803458,80,10,1,4,2.0,3,0,2.0
806060,2,1,2,1,1.0,3,0,3.0
807391,67,9,1,3,2.0,3,0,3.0
807593,81,10,1,4,2.0,3,0,3.0
808372,92,11,1,5,2.0,3,0,3.0
808554,16,3,2,3,1.0,3,0,2.0
811196,19,3,2,3,2.0,3,0,2.0
812683,80,10,1,4,2.0,3,0,2.0
815049,74,10,1,4,2.0,2,0,4.0
815712,20,3,2,3,2.0,3,0,3.0
815965,33,4,2,4,2.0,3,0,2.0
816367,49,6,2,6,1.0,3,0,4.0
818081,74,10,1,4,2.0,2,0,3.0
819549,78,10,1,4,1.0,3,0,4.0
822503,34,4,2,4,2.0,3,0,3.0
823154,34,4,2,4,2.0,3,0,4.0
823258,43,5,2,5,2.0,3,0,1.0
823992,16,3,2,3,1.0,3,0,2.0
824249,34,4,2,4,2.0,3,0,3.0
824616,45,5,2,5,3.0,3,0,3.0
825000,93,11,1,5,3.0,3,0,2.0
825493,60,9,1,3,1.0,2,0,2.0
827537,74,10,1,4,2.0,2,0,4.0
829336,20,3,2,3,2.0,3,0,3.0
830130,81,10,1,4,3.0,3,0,3.0
830740,18,3,2,3,2.0,3,0,1.0
831758,46,5,2,5,3.0,3,0,2.0
833498,68,9,1,3,3.0,3,0,2.0
834174,20,3,2,3,2.0,3,0,4.0
835017,7,2,2,2,1.0,3,0,1.0
835470,96,12,1,6,2.0,3,0,2.0
836636,7,2,2,2,2.0,3,0,2.0
837712,17,3,2,3,1.0,3,0,4.0
839303,80,10,1,4,2.0,3,0,2.0
840196,56,8,1,2,3.0,3,0,2.0
841981,7,2,2,2,2.0,3,0,2.0
843371,80,10,1,4,2.0,3,0,2.0
844038,20,3,2,3,2.0,3,0,3.0
845134,45,5,2,5,2.0,3,0,3.0
846156,39,5,2,5,3.0,2,0,2.0
848922,43,5,2,5,2.0,3,0,1.0
848956,41,5,2,5,1.0,3,0,2.0
849980,54,8,1,2,2.0,3,1,2.0
851522,57,8,1,2,2.0,3,0,4.0
853305,18,3,2,3,2.0,3,0,1.0
853407,46,5,2,5,2.0,3,0,2.0
855715,89,11,1,5,1.0,3,0,4.0
858206,27,4,2,4,1.0,2,0,4.0
860422,81,10,1,4,2.0,3,0,4.0
864174,5,2,2,2,2.0,3,1,2.0
865613,93,11,1,5,2.0,3,0,2.0
865689,31,4,2,4,1.0,3,0,4.0
867801,44,5,2,5,2.0,3,0,2.0
868716,92,11,1,5,2.0,3,0,4.0
869228,18,3,2,3,2.0,3,0,1.0
869408,21,3,2,3,3.0,3,0,2.0
872518,33,4,2,4,2.0,3,0,2.0
872954,68,9,1,3,3.0,3,0,2.0
873671,81,10,1,4,2.0,3,0,3.0
873810,33,4,2,4,2.0,3,0,2.0
875161,20,3,2,3,2.0,3,0,4.0
877514,81,10,1,4,2.0,3,0,3.0
880429,82,10,1,4,3.0,3,0,2.0
880760,66,9,1,3,2.0,3,0,2.0
883281,19,3,2,3,2.0,3,0,2.0
883689,34,4,2,4,2.0,3,0,4.0
885519,44,5,2,5,2.0,3,0,2.0
885634,34,4,2,4,2.0,3,0,4.0
885695,33,4,2,4,2.0,3,0,2.0
886089,30,4,2,4,1.0,3,0,2.0
887163,42,5,2,5,1.0,3,0,4.0
887858,33,4,2,4,2.0,3,0,2.0
888238,33,4,2,4,2.0,3,0,2.0
888485,64,9,1,3,1.0,3,0,2.0
888822,77,10,1,4,1.0,3,0,1.0
889007,44,5,2,5,2.0,3,0,2.0
890237,35,4,2,4,3.0,3,0,2.0
891102,2,1,2,1,1.0,3,0,2.0
891983,17,3,2,3,1.0,3,0,4.0
894223,41,5,2,5,1.0,3,0,2.0
895006,85,11,1,5,1.0,2,0,4.0
895084,49,6,2,6,2.0,3,0,2.0
895285,82,10,1,4,3.0,3,0,1.0
895534,19,3,2,3,2.0,3,0,2.0
897360,8,2,2,2,2.0,3,0,4.0
898537,91,11,1,5,2.0,3,0,2.0
899172,42,5,2,5,1.0,3,0,3.0
903968,80,10,1,4,2.0,3,0,2.0
904113,82,10,1,4,3.0,3,0,2.0
904803,19,3,2,3,2.0,3,0,2.0
904955,19,3,2,3,2.0,3,0,2.0
906177,33,4,2,4,2.0,3,0,2.0
906303,46,5,2,5,3.0,3,0,2.0
908641,92,11,1,5,3.0,3,0,3.0
909392,7,2,2,2,2.0,3,0,1.0
909695,16,3,2,3,1.0,3,0,2.0
913580,81,10,1,4,2.0,3,0,3.0
913959,19,3,2,3,2.0,3,0,2.0
915039,34,4,2,4,2.0,3,0,3.0
915700,19,3,2,3,2.0,3,0,2.0
916136,81,10,1,4,3.0,3,0,3.0
917063,8,2,2,2,2.0,3,0,4.0
918023,45,5,2,5,2.0,3,0,4.0
919421,6,2,2,2,1.0,2,0,4.0
960322,57,8,1,2,1.0,3,0,3.0
961129,44,5,2,5,2.0,3,0,2.0
961158,44,5,2,5,2.0,3,0,2.0
962848,7,2,2,2,2.0,3,0,2.0
964302,20,3,2,3,2.0,3,0,4.0
964481,44,5,2,5,2.0,3,0,2.0
964797,9,3,2,3,1.0,1,0,2.0
966446,65,9,1,3,1.0,3,0,3.0
967593,18,3,2,3,2.0,3,0,1.0
968234,54,8,1,2,1.0,3,1,2.0
969825,20,3,2,3,2.0,3,0,4.0
970918,19,3,2,3,2.0,3,1,2.0
971113,80,10,1,4,2.0,3,0,2.0
971264,8,2,2,2,1.0,3,0,3.0
973185,18,3,2,3,2.0,3,0,1.0
974493,64,9,1,3,1.0,3,0,2.0
975817,16,3,2,3,1.0,3,0,2.0
976897,35,4,2,4,2.0,3,0,1.0
977700,7,2,2,2,2.0,3,0,2.0
977831,31,4,2,4,1.0,3,0,3.0
978113,41,5,2,5,1.0,3,0,2.0
981969,34,4,2,4,2.0,3,0,4.0
982535,7,2,2,2,1.0,3,0,2.0
983671,20,3,2,3,2.0,3,0,3.0
983730,18,3,2,3,2.0,3,0,1.0
983766,31,4,2,4,1.0,3,0,3.0
984534,92,11,1,5,2.0,3,0,4.0
985187,7,2,2,2,2.0,3,0,1.0
986253,21,3,2,3,3.0,3,0,2.0
986785,19,3,2,3,2.0,3,0,2.0
988723,42,5,2,5,1.0,3,0,3.0
988889,45,5,2,5,2.0,3,0,4.0
989219,2,1,2,1,2.0,3,0,3.0
989625,7,2,2,2,1.0,3,0,2.0
989702,79,10,1,4,2.0,3,0,1.0
989837,7,2,2,2,2.0,3,0,2.0
990950,64,9,1,3,1.0,3,0,1.0
991404,7,2,2,2,1.0,3,0,2.0
993820,45,5,2,5,2.0,3,0,3.0
994163,30,4,2,4,1.0,3,0,2.0
994512,5,2,2,2,1.0,3,1,2.0
995598,8,2,2,2,2.0,3,0,3.0
996828,7,2,2,2,2.0,3,0,1.0
999148,64,9,1,3,1.0,3,1,2.0
999956,16,3,2,3,1.0,3,0,2.0
999979,92,11,1,5,2.0,3,0,4.0
1001238,63,9,1,3,3.0,2,0,3.0
1003373,56,8,1,2,2.0,3,0,2.0
1004132,19,3,2,3,2.0,3,0,2.0
1004744,12,3,2,3,2.0,2,0,4.0
1005120,8,2,2,2,2.0,3,0,3.0
1007074,15,3,2,3,1.0,3,0,1.0
1008076,20,3,2,3,2.0,3,0,4.0
1008133,45,5,2,5,3.0,3,0,4.0
1008924,31,4,2,4,1.0,3,0,3.0
1009605,16,3,2,3,1.0,3,1,2.0
1009856,81,10,1,4,2.0,3,0,3.0
1010865,20,3,2,3,2.0,3,0,4.0
1012016,67,9,1,3,2.0,3,0,4.0
1012175,34,4,2,4,3.0,3,0,4.0
1012491,31,4,2,4,1.0,3,0,3.0
1013307,44,5,2,5,2.0,3,0,2.0
1013453,68,9,1,3,3.0,3,0,2.0
1013725,67,9,1,3,2.0,3,0,3.0
1014287,69,9,1,3,3.0,3,0,4.0
1014640,21,3,2,3,3.0,3,0,1.0
1015043,17,3,2,3,1.0,3,0,4.0
1016001,31,4,2,4,1.0,3,0,3.0
1019478,57,8,1,2,3.0,3,0,4.0
1020199,19,3,2,3,2.0,3,0,2.0
1021183,8,2,2,2,1.0,3,0,3.0
1021522,20,3,2,3,2.0,3,0,4.0
1022824,31,4,2,4,1.0,3,0,3.0
1024953,19,3,2,3,2.0,3,0,2.0
1026193,34,4,2,4,2.0,3,0,4.0
1027114,43,5,2,5,2.0,3,0,1.0
1027351,92,11,1,5,2.0,3,0,3.0
1028959,18,3,2,3,2.0,3,0,1.0
1030546,7,2,2,2,2.0,3,0,1.0
1030558,30,4,2,4,1.0,3,0,2.0
1030843,7,2,2,2,1.0,3,0,2.0
1031743,66,9,1,3,2.0,3,0,2.0
1033968,67,9,1,3,2.0,3,0,3.0
1035393,79,10,1,4,2.0,3,0,1.0
1037189,81,10,1,4,2.0,3,0,3.0
1037710,15,3,2,3,1.0,3,0,1.0
1038021,80,10,1,4,2.0,3,0,2.0
1038491,34,4,2,4,2.0,3,0,4.0
1038506,51,7,1,1,2.0,3,0,2.0
1038651,8,2,2,2,1.0,3,0,3.0
1041481,51,7,1,1,1.0,3,0,3.0
1045322,67,9,1,3,2.0,3,0,3.0
1046624,18,3,2,3,2.0,3,0,1.0
1046636,34,4,2,4,2.0,3,0,4.0
1048406,49,6,2,6,3.0,3,0,1.0
1049865,67,9,1,3,2.0,3,0,4.0
1050468,23,4,2,4,2.0,1,0,2.0
1053400,80,10,1,4,2.0,3,0,2.0
1054633,19,3,2,3,2.0,3,0,2.0
1055680,8,2,2,2,1.0,3,0,3.0
1057462,34,4,2,4,2.0,3,0,3.0
1057615,54,8,1,2,1.0,3,1,2.0
1057999,33,4,2,4,2.0,3,0,2.0
1058661,80,10,1,4,2.0,3,0,2.0
1060731,56,8,1,2,2.0,3,0,2.0
1061728,66,9,1,3,2.0,3,0,2.0
1062080,82,10,1,4,3.0,3,0,2.0
1062198,53,8,1,2,2.0,2,1,4.0
1062646,30,4,2,4,1.0,3,0,1.0
1063470,44,5,2,5,2.0,3,0,2.0
1063779,16,3,2,3,1.0,3,0,2.0
1064371,55,8,1,2,1.0,2,0,2.0
1065621,8,2,2,2,1.0,3,0,3.0
1065652,90,11,1,5,2.0,3,0,1.0
1066777,20,3,2,3,2.0,3,0,4.0
1067172,44,5,2,5,2.0,3,0,2.0
1068317,5,2,2,2,1.0,3,1,2.0
1070554,45,5,2,5,3.0,3,0,3.0
1072341,33,4,2,4,2.0,3,0,2.0
1072746,7,2,2,2,2.0,3,0,2.0
1072748,7,2,2,2,2.0,3,0,2.0
1072856,34,4,2,4,2.0,3,0,4.0
1074242,80,10,1,4,2.0,3,0,2.0
1078958,19,3,2,3,2.0,3,0,2.0
1081394,20,3,2,3,2.0,3,0,3.0
1082400,8,2,2,2,1.0,3,0,3.0
1082423,18,3,2,3,2.0,3,0,1.0
1082475,21,3,2,3,2.0,3,0,2.0
1082727,18,3,2,3,2.0,3,0,1.0
1083602,18,3,2,3,2.0,3,0,1.0
1083889,56,8,1,2,2.0,3,0,2.0
1084870,45,5,2,5,2.0,3,0,3.0
1086534,45,5,2,5,2.0,3,0,3.0
1088881,44,5,2,5,2.0,3,0,2.0
1092741,37,5,2,5,2.0,2,0,2.0
1093686,31,4,2,4,1.0,3,0,3.0
1094090,81,10,1,4,2.0,3,0,4.0
1094412,44,5,2,5,2.0,3,0,2.0
1094510,64,9,1,3,1.0,3,0,2.0
1095275,80,10,1,4,2.0,3,0,2.0
1097446,19,3,2,3,2.0,3,0,2.0
1097488,8,2,2,2,2.0,3,0,4.0
1098484,49,6,2,6,2.0,3,0,3.0
1100051,33,4,2,4,2.0,3,0,2.0
1100054,8,2,2,2,2.0,3,0,3.0
1100581,81,10,1,4,2.0,3,0,3.0
1102659,20,3,2,3,2.0,3,0,3.0
1103593,17,3,2,3,1.0,3,0,4.0
1105635,8,2,2,2,1.0,3,0,3.0
1107932,8,2,2,2,1.0,3,0,3.0
1108204,80,10,1,4,2.0,3,0,2.0
1108874,20,3,2,3,2.0,3,0,3.0
1109073,54,8,1,2,3.0,3,1,2.0
1111246,92,11,1,5,2.0,3,0,4.0
1111509,20,3,2,3,2.0,3,0,3.0
1115324,33,4,2,4,2.0,3,0,2.0
1116195,2,1,2,1,2.0,3,0,2.0
1117111,44,5,2,5,2.0,3,0,2.0
1117210,80,10,1,4,2.0,3,0,2.0
1117331,33,4,2,4,2.0,3,0,2.0
1118287,17,3,2,3,1.0,3,0,4.0
1119794,34,4,2,4,3.0,3,0,4.0
1120479,34,4,2,4,2.0,3,0,3.0
1121023,92,11,1,5,3.0,3,0,4.0
1121472,61,9,1,3,2.0,2,0,3.0
1122646,46,5,2,5,3.0,3,0,2.0
1124866,6,2,2,2,1.0,2,0,4.0
1125784,66,9,1,3,2.0,3,1,2.0
1126002,46,5,2,5,3.0,3,0,1.0
1126720,78,10,1,4,1.0,3,0,3.0
1127098,34,4,2,4,2.0,3,0,3.0
1129123,82,10,1,4,3.0,3,0,2.0
1129379,66,9,1,3,2.0,3,0,2.0
1132493,81,10,1,4,3.0,3,0,3.0
1132641,30,4,2,4,1.0,3,0,2.0
1135629,16,3,2,3,1.0,3,0,2.0
1137306,49,6,2,6,2.0,3,0,3.0
1137696,34,4,2,4,2.0,3,0,4.0
1140823,8,2,2,2,2.0,3,0,3.0
1140932,89,11,1,5,1.0,3,0,3.0
1141001,66,9,1,3,2.0,3,0,1.0
1041,88,11,1,5,1.0,3,0,2.0
1965,7,2,2,2,2.0,3,0,2.0
2200,66,9,1,3,2.0,3,0,2.0
3950,19,3,2,3,2.0,3,0,2.0
4179,17,3,2,3,1.0,3,0,3.0
6358,45,5,2,5,2.0,3,0,4.0
6438,31,4,2,4,1.0,3,0,3.0
6486,21,3,2,3,3.0,3,0,2.0
7203,5,2,2,2,1.0,3,1,3.0
7283,54,8,1,2,2.0,3,1,2.0
10655,19,3,2,3,2.0,3,0,2.0
11302,18,3,2,3,2.0,3,0,1.0
11835,34,4,2,4,2.0,3,0,3.0
12184,45,5,2,5,2.0,3,0,3.0
12204,31,4,2,4,1.0,3,0,4.0
16293,34,4,2,4,2.0,3,0,4.0
16491,7,2,2,2,2.0,3,0,2.0
21623,56,8,1,2,3.0,3,0,1.0
21696,2,1,2,1,1.0,3,0,2.0
22386,19,3,2,3,2.0,3,0,2.0
24183,77,10,1,4,1.0,3,0,2.0
25223,51,7,1,1,2.0,3,0,2.0
25938,33,4,2,4,2.0,3,0,2.0
26834,7,2,2,2,2.0,3,0,2.0
28409,56,8,1,2,2.0,3,0,2.0
28912,33,4,2,4,2.0,3,0,2.0
29366,70,10,1,4,1.0,1,0,2.0
32122,19,3,2,3,2.0,3,0,2.0
32312,33,4,2,4,2.0,3,0,2.0
32420,35,4,2,4,2.0,3,0,2.0
33162,85,11,1,5,2.0,2,0,3.0
33721,56,8,1,2,1.0,3,0,1.0
36122,12,3,2,3,2.0,2,0,3.0
36157,20,3,2,3,2.0,3,0,3.0
37099,34,4,2,4,2.0,3,0,4.0
37502,57,8,1,2,2.0,3,0,3.0
39152,33,4,2,4,2.0,3,0,2.0
39927,67,9,1,3,2.0,3,0,4.0
40421,44,5,2,5,2.0,3,0,2.0
41173,51,7,1,1,2.0,3,0,1.0
41720,7,2,2,2,1.0,3,0,1.0
43110,79,10,1,4,2.0,3,0,1.0
44110,66,9,1,3,2.0,3,1,2.0
45982,44,5,2,5,2.0,3,0,2.0
49641,17,3,2,3,1.0,3,0,4.0
50044,96,12,1,6,2.0,3,0,4.0
50586,33,4,2,4,2.0,3,0,2.0
50904,7,2,2,2,2.0,3,0,2.0
52562,57,8,1,2,1.0,3,0,3.0
53291,20,3,2,3,2.0,3,0,3.0
54835,33,4,2,4,2.0,3,0,2.0
56401,56,8,1,2,2.0,3,0,1.0
56803,65,9,1,3,1.0,3,0,4.0
56932,2,1,2,1,1.0,3,0,3.0
57978,17,3,2,3,1.0,3,0,3.0
58522,44,5,2,5,2.0,3,0,2.0
58761,17,3,2,3,1.0,3,0,3.0
59132,56,8,1,2,2.0,3,0,2.0
59685,66,9,1,3,2.0,3,0,2.0
61158,8,2,2,2,2.0,3,0,4.0
61937,66,9,1,3,2.0,3,0,2.0
63223,51,7,1,1,1.0,3,0,3.0
63370,8,2,2,2,1.0,3,0,3.0
63605,54,8,1,2,2.0,3,1,2.0
66121,31,4,2,4,1.0,3,0,4.0
66394,38,5,2,5,1.0,2,0,3.0
66589,67,9,1,3,2.0,3,0,3.0
66983,7,2,2,2,1.0,3,0,2.0
67590,5,2,2,2,1.0,3,1,3.0
68528,89,11,1,5,1.0,3,0,4.0
68976,7,2,2,2,2.0,3,0,2.0
69188,20,3,2,3,2.0,3,0,4.0
70555,44,5,2,5,2.0,3,0,2.0
70980,34,4,2,4,2.0,3,0,3.0
72190,5,2,2,2,1.0,3,1,2.0
72923,81,10,1,4,2.0,3,0,4.0
73646,19,3,2,3,2.0,3,0,2.0
74103,33,4,2,4,2.0,3,0,2.0
75614,66,9,1,3,2.0,3,0,2.0
76107,49,6,2,6,2.0,3,0,3.0
77065,7,2,2,2,2.0,3,0,2.0
77480,19,3,2,3,2.0,3,0,2.0
78095,93,11,1,5,3.0,3,0,2.0
78356,93,11,1,5,3.0,3,0,2.0
78913,64,9,1,3,1.0,3,0,2.0
81271,31,4,2,4,1.0,3,0,3.0
82455,7,2,2,2,1.0,3,0,2.0
82689,54,8,1,2,1.0,3,1,2.0
85919,45,5,2,5,2.0,3,0,3.0
87288,19,3,2,3,2.0,3,0,2.0
88588,89,11,1,5,1.0,3,0,4.0
88754,73,10,1,4,2.0,2,0,2.0
91949,41,5,2,5,1.0,3,0,2.0
93102,7,2,2,2,2.0,3,0,2.0
93245,42,5,2,5,1.0,3,0,3.0
94046,60,9,1,3,2.0,2,0,2.0
98215,82,10,1,4,3.0,3,0,2.0
98825,66,9,1,3,2.0,3,0,2.0
99700,12,3,2,3,1.0,2,1,3.0
99951,34,4,2,4,3.0,3,0,3.0
100924,19,3,2,3,2.0,3,0,2.0
101476,74,10,1,4,1.0,2,0,3.0
101575,56,8,1,2,2.0,3,0,1.0
101684,91,11,1,5,2.0,3,0,2.0
101846,11,3,2,3,2.0,2,0,2.0
103001,36,5,2,5,2.0,1,0,3.0
104097,92,11,1,5,2.0,3,0,4.0
105334,20,3,2,3,2.0,3,0,3.0
106869,33,4,2,4,2.0,3,0,2.0
107005,67,9,1,3,1.0,3,0,4.0
107411,5,2,2,2,2.0,3,1,2.0
108510,7,2,2,2,1.0,3,0,2.0
114634,8,2,2,2,1.0,3,0,3.0
116419,96,12,1,6,1.0,3,0,3.0
117115,7,2,2,2,1.0,3,0,2.0
119563,34,4,2,4,2.0,3,0,3.0
119707,41,5,2,5,1.0,3,0,2.0
120427,5,2,2,2,2.0,3,1,2.0
120507,30,4,2,4,1.0,3,0,2.0
125813,73,10,1,4,2.0,2,0,2.0
126275,57,8,1,2,2.0,3,0,4.0
127221,55,8,1,2,2.0,2,0,2.0
127567,45,5,2,5,2.0,3,0,3.0
128006,81,10,1,4,1.0,3,0,4.0
128881,69,9,1,3,2.0,3,0,3.0
129104,30,4,2,4,1.0,3,0,1.0
129420,7,2,2,2,1.0,3,0,1.0
130266,56,8,1,2,2.0,3,0,2.0
130833,5,2,2,2,2.0,3,1,2.0
131282,33,4,2,4,2.0,3,0,2.0
132459,15,3,2,3,1.0,3,0,1.0
132478,19,3,2,3,2.0,3,0,2.0
132604,7,2,2,2,1.0,3,0,1.0
133442,85,11,1,5,2.0,2,0,4.0
134869,34,4,2,4,2.0,3,0,3.0
135431,34,4,2,4,2.0,3,0,3.0
135508,56,8,1,2,2.0,3,0,2.0
136055,46,5,2,5,3.0,3,0,2.0
136252,34,4,2,4,2.0,3,0,3.0
136943,89,11,1,5,1.0,3,0,3.0
136962,44,5,2,5,1.0,3,0,2.0
137052,60,9,1,3,1.0,2,1,1.0
137691,20,3,2,3,2.0,3,0,4.0
140892,65,9,1,3,1.0,3,0,3.0
141602,67,9,1,3,1.0,3,1,3.0
144574,19,3,2,3,2.0,3,0,2.0
145207,92,11,1,5,2.0,3,0,3.0
146594,19,3,2,3,2.0,3,0,2.0
147206,5,2,2,2,1.0,3,1,2.0
147472,26,4,2,4,2.0,2,0,2.0
147802,50,7,1,1,2.0,2,0,4.0
147859,19,3,2,3,2.0,3,0,2.0
